Year,Game,Review
2015,Fallout 4,"A quick summary for any of you page scrollers: If you're a fan of fallout (particularly NV), you're going to be majorly disappointed. If you're someone whos a big RPG fan, you're going to be disappointed. If you're neither of those you might have a good time with the game but if you do i strongly advise you whip out the last gen systems and play FO3/NV (Especially NV).Now for a more inA quick summary for any of you page scrollers: If you're a fan of fallout (particularly NV), you're going to be majorly disappointed. If you're someone whos a big RPG fan, you're going to be disappointed. If you're neither of those you might have a good time with the game but if you do i strongly advise you whip out the last gen systems and play FO3/NV (Especially NV).Now for a more in depth look at this game. First of im going to list what was improved upon, because though the game is bad i feel like for this to be a fair review these FEW things have to be acknowledge.1. The gun play is the improvement every Fallout player was hoping for. Its still not a perfect system, but its leaps and bounds from the last iterations of the franchise.2. The character creation is pretty fantastic, though the graphics dont allow this to shine as much as a graphically more impressive game would.3. The settlement feature is fun and adds quite a bit whilst being completely optional.4. Voice acting is much improved in terms of voice variations. Some of it still sounds poorly read.5. Animations all round are better (but again, not perfect or anywhere near) which leads to more interesting fights, different enemies have much more varied attacks than before.Those are what i believe to be the improvements. Now the important stuff. What did Bethesda do to absolutely ruin this game. Here goes:1. Dialog wheel, dialog wheel, dialog wheel. When. Will. RPG Devs. Learn. I dont understand how this idea got past in a meeting. There have been numerous RPG's which have implemented this along with voice acting from a more traditional system and precisely ZERO have gotten better because of it. Did no one learn from the travesty which is now the Dragon age series? It limits what you are able to say/ask. You get limited information on what you're going to say which can lead to ridiculous encounters where you're blurting out stuff that is completely different to what you thought. And to implement it into a game the WHOLE dialog system has to be dumbed down, no skill related conversation options - what replaced it is pitiful and not fit for purpose.2. The environment is very boring from my experience. The major city in this game is ludicrously small and the map is not much better. There are a lot of side quests and encounters but im talking just the general environment, it all looks very similar and dull to the eye. Boston is the weakest setting so far.3. You dont appear to have much of an impact on the world, much like Skyrim. This is no Witcher 3 ladies and gents, Bethesda got this completely wrong and makes major decisions seem trivial.4. A very black or white morality with no reputation system or karma. IMO a step backwards for the series as it could have been improved upon from that last games and been made into a really enjoyable and in depth mechanic. Bethesda decided to scrap it instead.5. The perks...lord, the perks are terrible. Not that what they offer is bad, or even that there isnt variety. Just that without a skill system it all seems rather empty and shallow. Again, instead of improving upon a mechanic that people liked that just scrapped it to make it simpler.6. Your companions are just as dumb as the were before if not more this time. I swear dog meat spends more time in front of me in doorways than he does following. Again, you cant switch them from ranged to melee anymore, you can change how they fight. Another mechanic which could of been improved upon and made brilliant but instead was scrapped for a simpler less satisfying and frankly annoying system.7. The story has MAJOR pacing issues. Its all over the place, gets good after a few hours in but Bethesda needs to hire some better writers because it doesnt hold up with other game of the same genre. Not even close.8. New legendary monsters. This one might be just me because what they've chosen to do is a creative choice rather than just a bad decision. But basically its like borderlands. You get random really strong monsters on side quests or when you're exploring and they drop better loot. But calling them legendary really waters down the experience of fighting them. After fighting 'legendary' mongrels that are less than two feet tall and somehow take twenty bullets on normal difficulty the system just seems really stupid and arcadey. It doesnt suit fallout at all. I hope to god they take it out i feel like im playing some god awful MMO. In other Fallouts named raiders etc would be exciting, because they're characters, and they might have a story behind them. But now they just fade into the abyss of endless slain legendary enemies who sponge bullets. It waters it down.The whole game just feels watered down. For every step forward they took two steps backward. Fallout 4 is an average game whilst being a TERRIBLE RPG and an even worse sequel. I hope these reviews get noticed by someone in Bethesda.\"
2015,Fallout 4,"The problem of Fallout 4 and MGSV is very similar that they both overly emphasis on leveling, collecting and mission part in contrast to GTAV and Witcher 3 that are more focusing on the own story of independent protagonist.In Fallout4 and MGSV, what I feel about protagonists is more like a worker ordered to finish bunch of repetitive missions. The protagonists are lack of selfThe problem of Fallout 4 and MGSV is very similar that they both overly emphasis on leveling, collecting and mission part in contrast to GTAV and Witcher 3 that are more focusing on the own story of independent protagonist.In Fallout4 and MGSV, what I feel about protagonists is more like a worker ordered to finish bunch of repetitive missions. The protagonists are lack of self motivation and purpose of living, and thus not able to build/push their own story ahead but to be an object/interface that you use to access the virtual world. In other words, they are inferior, relentless and neglectable, and I feel their story are mostly stiffly padded by narrates rather than developed during the progression of the their own doing.In GTAV and Witcher3, dev put more work on depicting the mental development as the result of the surrounding events, and the story is actually progressed by the ambition and action of protagonist self. You can annotate this as that they are more susceptible/sensitive to the surrounding and have strong desire to achieve something mentally and independently. These makes a much more vivd and motivated feeling of a real human you are playing and experiencing a true life from him who want to do some amazing things to make himself unique, rather than a robot thrown into a open world to serve as a slaver.Nowadays, the in-game world is exaggerated to a distorted proportion to characterization. In the extreme form, we know its called sandbox which some devs think is the future, but no! Not only the current and near future tech is far from enough to make player self to create a memorable and wholesome character in game, also it will be a tragedy if that becomes true. We don't want an object to control but a human with story to experience.After all, Fallout 4 failed to create a protagonist who should act as an independent, self-motivated and susceptible real HUMAN and an engaging story struggled by the protagonist's own ass out. Next time, please focus on characters rather than just that open world.\"
2015,Fallout 4,"First of all, it must be said that this game is nowhere near complete on PS4. The graphics/textures are awful and the framerate frequently dips; it's crashed several times with generic error codes; and there are numerous gameplay issues:1.) There's no indication of mission difficulty ANYWHERE in the PipBoy. I just stumbled upon the Mirelurk Queen at level 13 and I can't do anything but barely scratch her with my pea shooters. Where are the indicators for mission difficulty? And I wasn't able to talk to Preston without doing this mission, so if he dies because I flee, both of my other missions that depend on him will most likely fail. I was able to talk to him, but he kept saying ""we must focus on clearing this castle."" Like he can't talk to me about other business while we clear the castle? COME ON!2.) The Ghouls can lunge literally 20-30 feet, and you can't strategically engage combat on any scuttling creature. Humanoid foes can hit you with their spraying bullets from behind cover. I have screenshots of enemies behind pipes and walls with bullets still hitting me. If you sprint, you lose your AP; every battle ends up being a straight line backward shuffle trying to keep away from enemies that can do half of your health in damage by lunging and smacking you from 20 feet away. And your dog or whomever you have with you as a companion? Yeah, HAHA, good luck! Most often my dog is down within seconds, or just standing there doing nothing as the hoards advance on me. Pointless, stupid, and awful AI.3.) The building system is completely stupid, boring, and lacks motivation. Some missions force you to do some of it, and for scavenging and breaking down components it's a necessary addition, but ultimately it's stupid.4.) AP drains way too quickly unless you waste precious SPECIAL points trying to build it up at lower levels. Everything drains AP, too, including sprinting? What the...? Melee...AP drain; spring...AP drain; which leaves almost none for VATS.5.) The idiot dog keeps standing in doorways and blocks your way in and out of combat. And when you have to trade with the meat sack to load your gear onto him, he runs off and you can't target him to get the command list!!! And speaking of the dog carrying loot, it's equally stupid and unnecessary...why not just let my character carry all of it himself??!!!??!6.) Everything upgrade on EVERY gun or armor requires freaking adhesive, which is in such rare supply that you MAYBE can do one or two upgrades for every 7 hours of picking up worthless gear that you have absolutely zero knowledge of how it pieces together, how it will work, or anything. There aren't any guides or anything in the game to steer you along the proper path. If you're not at a workbench, good luck figuring out which components are required to upgrade your stupid gun.7.) The worst offense: it's NO different than Fallout 3. Absolutely zero difference, and with the graphics and crashing problems, it's actually worse. This game has been hyped and hyped, as usual, to make a cash grab of gamers, but Bethesda should be ashamed and embarrassed to release a product this incomplete and buggy, not to mention frustrating. I realize they cater to the PC gamers and they'll fix all the problems for Bethesda, but we console owners demand better since we can't fix these problems on our machines. This game is going back and being uninstalled until such time as this garbage is fixed. I'm highly upset at spending this kind of money on a game this poor quality. And nice job with the embargo on the reviews until the day of to make sure no one else knew of this garbage in advance. Must be nice to buy space on Conan and hype up a game this embarrassingly poor. I'm sorry that I'm speaking like this, but I think it's a downright scam that companies are taking advantage of gamers over and over again. It shows you have zero respect for the people lining your pockets. Over and over again, companies aren't giving us next gen anything, it's bug-ridden, latency-ridden, framerate-stuttering, day one nonsense. Destiny and now this, this generation of gaming has nothing of its former self, just the same - or worse - garbage from the last gen with maybe a few graphical sparkles thrown in for good measure. How is this ""next gen?""\"
2015,Fallout 4,"I was going to give this game a 4 but with all the 10s out there that are from ether fanboys or paid reviews I will even it out with a 0I do not understand how ppl can give this a 10 tbh. The first 15min of gameplay I realize that you run, walk and sprint 20%ish faster in first person than I 3rd person. The 3rd person system is really bad and feels like most of the time it's pointless toI was going to give this game a 4 but with all the 10s out there that are from ether fanboys or paid reviews I will even it out with a 0I do not understand how ppl can give this a 10 tbh. The first 15min of gameplay I realize that you run, walk and sprint 20%ish faster in first person than I 3rd person. The 3rd person system is really bad and feels like most of the time it's pointless to use because you will miss a lot of loot! Then we have that AWEFULL buildsystem for the towns.. They must have tried it out right? because no normal dev would bring something that bad in to a game.The RP is really bad and Story is not good at all either! The game feels so unfinished with all bugs that pops ups! And this must be the first game in years if played that doesn't use a Checkpoint system, instead it autosaves every 10min.Overall its not a good game and you should not listen to the 10+ votes. go read the 4 - 7 reviews if you want the honest opinion of this game.\"
2015,Fallout 4,"Firstly, there's loads of bugs/instability, and none of it's ""charming"" for a so-called 'AAA', $60 game that's been in development for over 4 years. Also the ""solid 30 FPS"" promise is not true; in many instances it clearly dips to the lower twenties or so. As for the game itself, there are a few improvements such as graphics (kind of.... they're still a bit dated), basic gunplay andFirstly, there's loads of bugs/instability, and none of it's ""charming"" for a so-called 'AAA', $60 game that's been in development for over 4 years. Also the ""solid 30 FPS"" promise is not true; in many instances it clearly dips to the lower twenties or so. As for the game itself, there are a few improvements such as graphics (kind of.... they're still a bit dated), basic gunplay and crafting/building. But I focus on story, quest design and RPG mechanics, and all of that is a pale shadow of what FNV especially did well. I thought Bethesda would learn from Obsidian (FNV), but they actually dumbed down even more than FO3. Wow. Honestly, I should have waited a few years and picked this up from the bargain bin. It's another nail in the coffin for me never pre-ordering/day-one buying again..\"
2015,Fallout 4,Biggest disappointment of the year. This game is just awful. Graphics look like from 2005 and FPS is so weak that you get headache if you play on sizeable tv. Story and other characters are boring. The world also feels very empty and there isn't that atmosphere fallouts used to have.
2015,Fallout 4,"After playing 10 hours,i found that It can be named as The Elder Scrolls:Fallout 4 .....I can't see any improvement in this game after comparing this series of games."
2015,Fallout 4,"Rubbish... can't believe the high ratings ...pure crap Bethesda ..shame on you ,I waited years for this, now it leaves a bad taste in my mouth definitely not in the running for GOTY ..over hyped technical mess, story is ****, never again Bethesda you suck"
2015,Fallout 4,No longer an rpg the game would deserve more but considering that this comes after the amazing new vegas it is sad that they take so much of the rpg elements and dumbed down the conversational elements of the first two fallouts.Soon it will hapen like in mass effect that every game had even less choices because it was a pain in the ass for the developeners to voice everything
2015,Fallout 4,"dumbed down rpg mechanics, horrible voice acting, atrocious graphics, a story that seems like it was written by a grade-schooler, and that fps. wait for the GOTY version, at least then you'll get the full story with less bugs."
2015,Fallout 4,"This is my first review on Metacritic, I felt compelled to set up an account purely to warn people about this game. Im a long time fan of the Fallout series and I keep an open mind to most games that come out, but this instalment had me gutted after 14 - 15 hours of playing(PS4), I just was'nt bothered going any further with either the story(yawn...) or the exploring of the landscape. IThis is my first review on Metacritic, I felt compelled to set up an account purely to warn people about this game. Im a long time fan of the Fallout series and I keep an open mind to most games that come out, but this instalment had me gutted after 14 - 15 hours of playing(PS4), I just was'nt bothered going any further with either the story(yawn...) or the exploring of the landscape. I was expecting Bethesda to release a wonderful game, I had never been so excited for a game release and I had been picturing how amazing it would be for a long time(Just like most of you im sure).I give this game a 1 which is a true reflection of the garbage that is Fallout 4, I am disgusted to be honest that it actually made it to the shelves in the state it's in and feel like an idiot for buying it outright thinking it would be the best game ever made. This is the last time I buy a game from Bethesda, also the last time I pre-order a game, I have finally learned from my mistakes in recent years. Ok so ill try keep it brief:- Graphics are a joke, they look similar to games I played on 360 and PS3. I dunno about you guys but I was expecting much much better than this. Some of the textures are laughable and borderline offensive by today's standards. The NPC's and most of the characters are also lifeless in appearance and the guns dont look great either despite the hype about crafting/customising, they all look like scrap metal in the end. This game looks like it was made back in 2008 or 2009, so outdated in appearance.- Gameplay is pretty annoying and sluggish, I grew so frustrated with the shooting it just feels strange. I dont think I enjoyed a single exchange in the whole game, the fights were so boring and there are huge fps issues when the larger gun fights break out. Dont even get me started on perks and the protagonist, no matter what you choose/say it all feels and sounds the same there is a glaring lack of effort put into this part of the game. That stupid dog annoyed me greatly as well and the new V.A.T.S was also meh...-  Performance is really poor, as I mentioned above fps issues a plenty and I encountered enough bugs to piss me off enough to give up on Fallout 4. Some of the bugs had me incensed, where you will be forced to reload an earlier save which can mean you need to repeat various tasks/missions all over again. Such a mess I recommend manually saving if you somehow like this game and want to play it furtherIts a broken game, its lacking creativity on all fronts and the AI will drive you insane at times. The entire game is lazy and poorly made, its not functioning properly on all platforms from what ive read and in my eyes it is a colossal failure. All the mods in the world wont fix this sorry excuse of a game, save your time and money if you haven't already made the same mistake I did.There are multiple PS4 titles out there which are far more deserving such as Dying Light, Bloodborne, Borderlands, Uncharted Collection and Last of Us to name a few, all of which I found very enjoyable but hey that's just me we all have our preferences. I cant really put into words how I feel about Fallout 4, its not what I thought it would be but I didn't expect it to be this bad. Literally no positives to mention, except the bobble-head figure I got for picking it up at midnight which looks cool.Yours sincerely,A heartbroken gamer :(I\"
2015,Fallout 4,"One of the biggest disappointments in gaming I've seen in a while. There are so many simple mechanics that were senselessly sabotaged for the sake of streamlining the experience, and ironically, the game fails to do so most of the time. When the game does manage to streamline the experience, it ends up dumbing the mechanics down to the point where they aren't fun anymore.First; theOne of the biggest disappointments in gaming I've seen in a while. There are so many simple mechanics that were senselessly sabotaged for the sake of streamlining the experience, and ironically, the game fails to do so most of the time. When the game does manage to streamline the experience, it ends up dumbing the mechanics down to the point where they aren't fun anymore.First; the good. The gun-play is improved from previous games. The enemies are very fast and aggressive and the guns don't have perfect accuracy, which is a great incentive to use VATS despite the weapon handling being vastly improved. The character creator is also fantastic. You have a solid amount of control and sculpting the face rather than using sliders was very inspired and makes creating a character a blast, although, I feel like it's hard to make any face that deviates too much from the default model you have; despite this, it's still a great addition to the game. The settlement building gives purpose to picking up junk, and it can be interesting to see some of the most useless items end up having a legitimate use later on. The way radiation chips down your max health was another great subtle touch, making radiation a legitimate concern unlike Fallout 3.Now the bad. The opening of the game sets the tone for the rest of the game as far as story-telling goes. It's rushed, it lacks personality, it's generic, shallow, and it fails to establish even the smallest emotional connection to any of the characters or the universe. For whatever reason, we're supposed to care about this ensemble of characters despite knowing nothing about their backstories or personalities. These aren't characters, they're character models spouting out exposition. Once tragedy strikes and your main character gets out of the vault he seems remarkably unaffected by what has happened. When you explain you're over 200 years old, the other characters are also unaffected. The dialogue is simply there to progress the bare bones plot and lacks any personality or character. I couldn't tell you anything about the main cast of characters aside from the fact that they send me on incredibly basic ""clear the area"" and ""pick up the item"" quests. I have a massive excess of caps already, and I have nothing to spend them on. The settlement mechanic would be good, but assigning members to certain tasks is beyond un-intuitive and is a complete hassle. Rather than having a list of members in the settlement and a list of things to assign them to you have to walk up to one and walk back to what needs assigning. This would be monotonous if the settlements were small, but they generally aren't, making them beyond monotonous. The first buddy you come across, meatdog, is a stimpack guzzling moron that runs into combat only to immediately get knocked down. The friendly AI is way too aggressive, and they rarely ever follow the limited commands you can give properly. The way charisma works is awful. IT's not intuitive, it makes no sense gameplay wise or logically in the context of the universe, and it is very obviously inferior to what was previously in place. The new dialogue wheel is bad, but it suits the writing well since all of your responses are very generic yes or no replies or cringe worthy jokes/sarcasm. Rather than having your character be a blank slate for you to *role play* as, you play a set character, and he/she couldn't be more boring if he/she tried. So much emphasis was put on humanizing your character, with fully acted dialogue and an attempted personal story, only to provide one of the most boring/shallow experiences I've had in a long time. To say this voice acting wasn't utilized well would be an understatement. If anything, there's more of a reason for the dialogue to just be text in this game considering how boring all of your responses are. As for the technical side, this game is loaded to the brim with bugs which is absolutely unacceptable. Warping around rooms for no reason, grenade indicators pointing the opposite way, enemies shooting into the sky after being hit, bad AI, bad graphics, you name some sort of technical issue and this game has it; It's a buggy mess. It seems animations are missing as well, such as an animation for holstering your gun.I don't like throwing this word around, but I honestly think Fallout 4 is simply unfinished. There are mechanics that make no sense, it's way too dumbed down, and there's no way any QA department approved of the game in this current state; the graphics are bad, the animations are stiff, the gameplay is boring, the writing is mediocre at best, and the world is not interesting. Fallout 4 is the most disappointing game I've played in a very long time, but at least Bethesda made it very clear to me very quickly that i shouldn't buy their games anymore; rather than giving this game any redeeming value and making me stick around for the next one, I know to just give up now before wasting any more of my time or money.\"
2015,Fallout 4,casual shooter with smallest rpg notes and sims simulator. quite disappointing speech interface. fps races.why is it called rpg? why it took name of fallout?
2015,Fallout 4,"I dont get this this at all, seven years in the making and this is what they give us.Do Bethesda take us for idiots that follows in the blind?Was the philosophy at the studio, Hey guys make the product as cheap as possible so we make the biggest profit.Everything is dumbed down and simplified from the smallest thing like the hud to the big things like voice acting.This is Fallout 3I dont get this this at all, seven years in the making and this is what they give us.Do Bethesda take us for idiots that follows in the blind?Was the philosophy at the studio, Hey guys make the product as cheap as possible so we make the biggest profit.Everything is dumbed down and simplified from the smallest thing like the hud to the big things like voice acting.This is Fallout 3 but with new hardwood floors and a new paint job to make it look fresh.I saw this evolution with the Dragon Age series but never thought it would happen to the Fallout series, its like they have sold their souls in the name of making profit.They dont care about the games anymore when they know we will buy anything they drop, why should they care?\"
2015,Fallout 4,"What the hell is this even??? After travesty that Fallout 3 was I wasn't expecting anything good at all, but then Obsidian's New Vegas came out and even though it used the same clunky formula Todd ""Self titled GOD"" Howard used for his awful game, it was surprisingly good.What about Fallout 4?It's even worse. Although it made some fine improvements over the basic gameplay mechanics andWhat the hell is this even??? After travesty that Fallout 3 was I wasn't expecting anything good at all, but then Obsidian's New Vegas came out and even though it used the same clunky formula Todd ""Self titled GOD"" Howard used for his awful game, it was surprisingly good.What about Fallout 4?It's even worse. Although it made some fine improvements over the basic gameplay mechanics and doesn't play like an indie tech demo any more it went the entirely wrong direction.Now It's basicaly shooter with crafting. Story is typical Bethesda's **** Dialogue system is a disaster and makes RPG'ing impossible. Autistic leveling system that removed all the skills from SPECIAL system. Game feels extremely ""safe"" in it's design. it brings no emitions, has no depth, it's not the dark fallout world we loved and appriciated years ago.\"
2015,Fallout 4,"Outdated graphics.Many bugs and glitches.Still the same clunky broken gameplay.Horrible lipsync. Many typos in the subtitles.Slow, boring begginning.Very low fps in general on ps4, extremely low in buildings.So much hype for nothing."
2015,Fallout 4,"This really feels like an unfinished game. I know all Bethesda games are kinda like that, but the part that worries me is that I bought this for PS4, so I'm going to have trouble modding it to fix Bethesda's mistakes."
2015,Fallout 4,"Its not Fallout, and its not RPG ! Biggest disappointment this year . Seriously Bethesda? It took  7 years for you to make this piece of **** !! Gameplay is bad, Plot is very bad, Dialogue choices are very few, and the worst part Graphics! Its not New-Gen Graphic and not even close! more like 2007 or 2008.I spent 60$ on this game and i regret it!oh and one last thing, i seriously wantIts not Fallout, and its not RPG ! Biggest disappointment this year . Seriously Bethesda? It took  7 years for you to make this piece of **** !! Gameplay is bad, Plot is very bad, Dialogue choices are very few, and the worst part Graphics! Its not New-Gen Graphic and not even close! more like 2007 or 2008.I spent 60$ on this game and i regret it!oh and one last thing, i seriously want to know how much Bethesda paid to this so called pro reviewers for this ratings! 87!!! Are you f***ing kidding me?!\"
2015,Fallout 4,"DON'T BUY THIS GAME! Not good. I feel like I'm playing an overpriced DLC for Fallout 3. Move along. There's nothing at all new here - very little about this game that feels new or better than the previous. The graphics might have looked amazing on my PS3 five years ago but on my PS4, they're just ordinary at best. And the bugs... The bugs are so numerous that I almost feel like I'mDON'T BUY THIS GAME! Not good. I feel like I'm playing an overpriced DLC for Fallout 3. Move along. There's nothing at all new here - very little about this game that feels new or better than the previous. The graphics might have looked amazing on my PS3 five years ago but on my PS4, they're just ordinary at best. And the bugs... The bugs are so numerous that I almost feel like I'm standing on an anthill while playing it. I get it. One should expect bugs for a new release but I can't escape thinking that Bethesda just threw this together and released it now because they want to score a mountain of cash from the holidays. They didn't even try to offer a clean release. A few minor bugs would be tolerable but there are massive bugs in this game that prevent me from progressing in this game, really, really massive hindrances. What's even more infuriating, after having done searches about some of the bugs that are preventing me from progressing are being widely report by players on every platform - PS4, Xbox, PC - and yet Bethesda has said nothing to anyone about preparing a fix. We're getting crickets. I really feel cheated having thrown down $60 for this POS. This just may be the last time I throw any money Bethesda's way. Fool me once, shame on me. Fool me twice... There are too many other deserving game developers who will be getting my cash in stead.\"
2015,Fallout 4,"Quite disappointing. Don't believe the positive ""professional"" reviewers. This game, again, showed what a bunch of paid-off hacks they are.A lot of the things that made the previous Fallouts so fun are just dumbed down or broken in this latest instalment. The dialogue system is just pure garbage. I don't see any point in RPG style charisma play through what-so-ever, which is somethingQuite disappointing. Don't believe the positive ""professional"" reviewers. This game, again, showed what a bunch of paid-off hacks they are.A lot of the things that made the previous Fallouts so fun are just dumbed down or broken in this latest instalment. The dialogue system is just pure garbage. I don't see any point in RPG style charisma play through what-so-ever, which is something I did in all previous Fallouts.The S.P.E.C.I.A.L. is also dumbed down to a point where your choices don't even matter. You can just upgrade your base stats at level-up, so your initial ""character"" does not affect your play style at all. Not that it would anyway, because I don't see any effect of the stats on the game play apart from being able to carry more ****The story so far, well, it's the same beginning as in every other Fallout really. However, the story progression and the NPC's you meet are extremely one dimensional and I actually feel like murdering them all rather than having to suffer through the painfully uninspiring dialogues.I personally do not care for the graphics that much, which seems to be a major gripe for a lot of people, but this game is just not up to par in next gen gaming. What's worse is that it is actually VERY difficult to spot enemies without using VATS due to the ""improved"" graphics, particularly when compared to New Vegas.At launch, it is filled with bugs and **** The framerate is at times abysmal. The character gets stuck on invisible obstacles, and so forth. If it wasn't a Fallout game, I would have quite playing after the first 4 hours.Final word:Am I going to finish the game? Abso-fcking-lutely.Am I going to replay it? No.Is this the GOTY? NO!(Hopefully there will be patches lined up pretty soon or the broken game play and engine might force me to put this on the shelf until I'm tired of SW:BW)\"
2015,Fallout 4,"Fallout 4. The sequel to Fallout 3, which could be considered a spin-off of the main series (Being 1, 2 and New Vegas) by the true fans.The game has been so extremely over hyped it is now a major crime to talk crap about it. But this is exactly the problem. This happens every time a game gets over hyped by dumb wannabe-fans.Everything was dumbed down from past Fallout games, hell,Fallout 4. The sequel to Fallout 3, which could be considered a spin-off of the main series (Being 1, 2 and New Vegas) by the true fans.The game has been so extremely over hyped it is now a major crime to talk crap about it. But this is exactly the problem. This happens every time a game gets over hyped by dumb wannabe-fans.Everything was dumbed down from past Fallout games, hell, even Fallout 3 (which was pretty dumb) had better RPG elements. If you're a fan of the real Fallout games, you will hate this. If you are a fan of the RPG genre, you will despise this.Not only the RPG elements were dumbed down, but a lot of the aspects of difficulty, like the lifespan of your weapons. Bethesda excels in taking the Fallout franchise, where Fallout 1 and Fallout 2 were considered some of the greatest, greatest RPG games ever made, and turn it into a generic shooter.Then we start with the dumb stuff (no spoilers):-Dialog wheel. Who the hell thought this was a good idea? The dialog wheel's only purpose is to kill the immersion with the character and also to dumb down your character's dialog.-Voiced main character: Sucks because of the same reasons as dialog wheel. Zero immersion with your character. Imagine a voiced Gordon Freeman.-Combat: Even though it is not bad at all to have shooting elements in a Fallout game, Fallout 4 forces those elements in. 20 minutes into the game and you get yourself involved in a scripted shooting mission, then you unlock the power armor, get back in the scripted scene with a scripted Deathclaw.-Difficulty: You can change the difficulty at any given time (very stupid for any video game).  Also power armor at 20 minutes into the game. Also immortal dogmeat.-Writing: It is known by everyone that Bethesda sucks at writing a coherent story and or dialogs.-Writing: Remember the multiple story lines, nonlinear main story and freedom of story flow, faction cooperation and all that sweet stuff from Fallout 1, Fallout 2 and New Vegas? Well, all that stuff is gone.-More writing: Remember the gray moral system of New Vegas? Well, welcome back again to Fallout 3's black or white moral system.-More writing (ending) (no spoilers): Bethesda can't come up with an original story, so they had to rip it off the original Fallout 3 Van Buuren. Only dumbing it down to choosing either A or B. Way to go guys.Not to mention the frame rate drops and ugly graphics.The game is just plain bad. Bethesda managed to ruin every single improvement Obsidian made on New Vegas. It's a shame honestly. The real fans can only hope that some day Bethesda green lights Obsidian to make another Fallout game. If that never happens, then we can agree that Fallout is dead.\"
2015,Fallout 4,"I have played this game for over 20 hours now. It is generally pretty interesting and fun to play, but it offers nothing more than what was offered by Oblivion, Fallout 3, and Skyrim.  Yes, there was the addition of the build feature, but it's buggy and flawed.  The dialogue is an abomination of streamlining, simplifications, and grammatical/spelling errors.  To release a game in such poorI have played this game for over 20 hours now. It is generally pretty interesting and fun to play, but it offers nothing more than what was offered by Oblivion, Fallout 3, and Skyrim.  Yes, there was the addition of the build feature, but it's buggy and flawed.  The dialogue is an abomination of streamlining, simplifications, and grammatical/spelling errors.  To release a game in such poor condition is inexcusable.  It seems like the makers of this game really half-assed it.  If I ever have my name attached to a game, I hope to god it isn't as unpolished as Fallout4.  I wouldn't recommend this game to my friends and I want to dissuade others from purchasing it.  Bethesda doesn't deserve to profit from this game.\"
2015,Fallout 4,"People need to stop to mention The Witcher 3 here, they are completely different games.Fallout 4 leaves the story in second plane, a shooter game flooded with craft for the sake of consume stuff, but is not Minecraft, there is no creativity, we have different places for the same things in the end.The Witcher 3 is about the story and his characters, the world is in second plane,People need to stop to mention The Witcher 3 here, they are completely different games.Fallout 4 leaves the story in second plane, a shooter game flooded with craft for the sake of consume stuff, but is not Minecraft, there is no creativity, we have different places for the same things in the end.The Witcher 3 is about the story and his characters, the world is in second plane, repetition is an option and not the major part of the show. We have a character well defined and tons of chances to twist his will. But repetition is a second choice, not the main goal.Critics are everywhere, yes, but Fallout 4 is the same old lackluster open world, but this time the loss in effective results and choices is way worse.\"
2015,Fallout 4,"I'm a huge fan of Fallout and have played them all, but this is just another crap release,as we see in the game industry in general. Assassin's Creed Syndicate is the same, to take one example.1) Nothing new, repetitive mission and game play.2) The story is boring and uninteresting and tedious.3) the characters are soulless and people you don't really care about (learn from TheI'm a huge fan of Fallout and have played them all, but this is just another crap release,as we see in the game industry in general. Assassin's Creed Syndicate is the same, to take one example.1) Nothing new, repetitive mission and game play.2) The story is boring and uninteresting and tedious.3) the characters are soulless and people you don't really care about (learn from The Last Of Us)I could easily live with the outdated graphics and even the bugs and other issues, if the game hadsome dept.I hope the refunding system that steam introduced, will make its way to all stores where you buygames - because gamers are seriously being raped these years by Game Companies - exploitingour love for games. This has to STOP! And there's only one way to go: Refunding!\"
2015,Fallout 4,"Major let-down.  I've got a somewhat older machine but it ran Skyrim, Crysis 3, Witcher 2, Mass Effect 3 and Arkham City at 1080/high quality without breaking a sweat.  Fallout 4 is nearly unplayable at low quality.  The menus for crafting are confusing and take up too much time for someone expecting an FPS/RPG hybrid like the last two Fallout releases.  I'm three hours in and have noMajor let-down.  I've got a somewhat older machine but it ran Skyrim, Crysis 3, Witcher 2, Mass Effect 3 and Arkham City at 1080/high quality without breaking a sweat.  Fallout 4 is nearly unplayable at low quality.  The menus for crafting are confusing and take up too much time for someone expecting an FPS/RPG hybrid like the last two Fallout releases.  I'm three hours in and have no sense of anticipation about going any further..\"
