"year","title","tags","description"
2014,"Disney Fairies: Tinker Bell's Adventure","Adventure,Casual,Family Friendly,Fantasy,Cartoony,Female Protagonist,Action",",About This Game,Fans will be able to enter a world inhabited by these magical characters and discover the secrets of Pixie Hollow, while ushering in the seasons in the Spring Valley, Summer Glades, Autumn Forest and Winter Woods Filled with ritual and ceremony, and sparked by fun and a whole lot of magic and Pixie attitude - players can explore the land of the Disney Fairies,Play as Tinker Bell, Iridessa, Silvermist, Fawn and Rosetta as you take on this exciting adventure Each come with their fairy talent such as Tinkering, Light, Water, Animal and Garden  On this special journey, players will encounter and interact with other fairies, sparrow men and magical creatures that all reside in Never Land, whilst collecting hidden treasures and sparkling objects to save throughout the game"
2014,"Tales From The Dragon Mountain: The Strix","Casual,Hidden Object,Point & Click,Adventure",",About This Game,Mina Lockheart's dreams became unbearable nightmares She dreamt about her grandmother Kate and their old family house being eaten by flames One day, Mina decided to travel back to their family estate to make peace with her own memories and feelings of loss and lonelinessBut after she arrived, not even in her wildest dreams she could imagine what will happen and where the events will take her What started as a simple trip of search for inner peace, turned out to be the greatest, unimaginable adventure of her life!FeaturesDiscover the truth about your grandmother's pastExplore many unique fantasy locationsMeet mythical creatures like homely, pixies and moreDozens of interesting puzzles to solveBeautiful graphics and fantasy atmosphere"
2014,"Bounders and Cads","Strategy,Indie,Casual",",About This Game,Welcome to Bounders and Cads, a turn-based strategy game for players of all ages Old Aunt Edna has died leaving a fortune to be claimed The money will go to the one rascal who can play the dirtiest tricks and earn the most money in business dealings Buy up businesses, sabotage your opponents, deploy tricky strategies, and swindle your way to an inheritance Beware, though, Aunt Edna’s estranged husband, the Brigadier, is lurking about- and he’s very, very angryBounders and Cads featuresFun board game style gameplay for all agesPlay on your own or with up to three friendsCunning AI opponents and unique charactersVoice acting and retro style music tracksExplore Brokeville village in full High DefinitionColorful and cheeky humourSupports many resolutions and screen sizesBursting with replay value- each game is different"
2014,"Season Match 3 - Curse of the Witch Crow","Casual,Adventure,Match 3,Puzzle,Atmospheric",",About This Game,Enter a magical fairy-tale world and overcome the evil Crow Witch! After the Crow Witch captures the Months, the world may never see a New Year again! Help her desperate captives escape using your Match 3 talents! Master minigames and find helpful items in Hidden Object scenes in Season Match 3 Curse of the Witch Crow Free the Months and save the day! Multiple minigamesOver 250 missionsTaro card fantastic charactersHidden-object scenesLearn-as-you-play tutorial"
2014,"Bionic Heart 2","Adventure,Indie,Visual Novel,Sci-fi,Singleplayer,Choices Matter,Anime,Nudity,Choose Your Own Adventure,Dark,Science,Futuristic,Robots",",About This Game,The story picks up after the first game ends, where Tom, Luke, and Helen escape to Mars with fake IDs, and Tanya remains on Earth to fight Nanotech, the company led by Richard Meier,The game is told from four different points of view,- Luke, who is on Mars with his friends but he can't stop thinking about Tanya and what she told him,- Tom, who is also on Mars, has strong unconfessed feelings for Helen, Luke's girlfriend,- Tanya, an android that decided to stay on Earth, wants to fight against Richard, but will she be able to do it alone?,- Tina, an honest police officer, has strong suspicions about Nanotech and wants to investigate them,Each character choice will change the outcome of the story"
2014,"Galactic Command Echo Squad SE","Action,Simulation,Space",",About This Game,Galactic Command Echo Squad SE is a high-end and very challenging space/planetary combat game It offers a thrilling campaign, instant action combat sessions as well as a sandbox mode allowing you to explore the game's universe while battling hostile Insurgent forces among others Missions take place in space and on the surface of planets and range from basic escort and recon missions, to highly engaging and dangerous tactical strike missionsMany years have passed since the Gammulans invaded the sol system in full force and all but decimated the inhabitants of the planetary systems cites werecompletely devastated and entire continents wiped outIn their wake, they left a splintered Galactic Command (GALCOM) alliance still engaged in a fierce battle with insurgents who oppose the allianceStretched to the limit Galactic Command scientists developed a new space craft that is lighter, faster and more powerful than any before it Episode One begins with this new Engstrom class carrier's first day in a live combat engagementYour Echo fighter squadron of fighters has been assigned to the WildStar battle fleet led by the GCV-Excalibur in operations against the Insurgent uprisingAs an Elite Force Pilot and leader of the Echo fighter wing assigned to IIS starstation  in orbit around Titan, your fighter squad is tasked with leading a series of defensive and offensive missions against the Insurgents occupying Sol territories Unlike our other larger capital ship series (Battlecruiser, Universal Combat) Echo Squad SE takes place within the confines of the Terran Quadrant which spans the following star systems So in sandbox mode, you are restricted to this quadrantSOL, ALPHA CENTAURI, BARNARD’S STAR, SIRIUS, OMICRON ERIDANI, TAU CETI, POLARIS, PROCYONEcho Squad was first developed in 2007-2008 for Turner’s GameTap service When that service was sold off (to Metaboli), the game rights reverted A few months later we decided to update and improve the game It was later released in early 2009 as Echo Squad SE The game uses our legacy game engine first released in 2009 for the original Echo Squad SE The much larger Universal Combat Collector’s Edition v20 game is also derived from this engineBy popular demand, we decided to remaster and release an updated version of the game for the first time on Steam More info available on the game's web page"
2014,"Marvin's Mittens","Indie,Adventure,Casual,Platformer,Singleplayer,Family Friendly",",About This Game,Marvin's Mittens is a 2D platformer with a focus on exploration and collection With gorgeous, hand drawn art, Marvin presents a soothing world to explore, free from enemies and danger Collect magic snowflakes to increase your jump height and race your sled across the landscape to reach new areas before your mother calls you back home Learn the secrets of snow elf magic and traverse the world beyond Marvin's backyard to solve the mystery of the missing mitten Immerse yourself in this charming indie title!Key FeaturesBeautiful winter landscapes and charming charactersCarefully placed collectibles encourage exploration and revisiting of levelsEver-increasing jump allows access to new parts of the worldCoast down hills on your sled, find jumps to reach new areasNearly an hour of beautiful original musicFind shortcuts to venture further before Marvin is called back home by his momSneak up on wildlife to add animals to Marvin's sketchbookAlso on offer is the Marvin's Mittens Original Soundtrack that includes over 35 tracks from the game along with bonus tracks you've never heard The soundtrack is available separate or in a combined bundle with the game Go for an adventure!"
2014,"Arcadecraft","Indie,Casual,Simulation,Strategy,Management",",About This Game,Enter the exciting world of Arcade ownership! Play through the start of the 1980's arcade revolution by buying and placing video games for your customers to play! Customize your arcade to increase its popularity! Modify machine parameters, manage your finances, capitalize on newly released games, but beware of the events and pitfalls that could bankrupt you!,Features,Over 100 unique arcade machines to buy and place in your arcade,Machines come in Standup, Cocktail, Sitdown, Import, and Pinball configurations,Multiple game genres include Shooter, Platformer, Action, Sports, Racing, Maze, Fighting, Pinball, and Puzzle,Customize the colors of the Walls, Pillars, Floor, and neon of your arcade,Buy seasonal decorations for short term popularity boosts,Hire an employee to help empty cash from machines,Twelve playable characters to choose from,Variety of events from broken machines, jammed coin slots, and blackouts,Visitors such as the Game Collector, Import Salesman, and Super Gamer,6 Hours of gameplay simulating the rise, fall, and rebirth of the arcade between 1980-1986,169 resolution support between 1280x720 to 1920x1080,Xbox Gamepad, Mouse, and Keyboard support"
2014,"Heileen 2: The Hands Of Fate","Adventure,Indie,Casual,Visual Novel,Female Protagonist,Romance,Singleplayer,Dating Sim,Otome,Choose Your Own Adventure,Comedy",",About This Game,The game picks up directly after the end of the first game taking place on a mysterious Caribbean island where Heileen was shipwrecked with her friendsHeileen soon discovers a deck of tarot cards representative of the seven deadly sins and the seven heavenly virtues The cards have the power to change both her dreams and her reality, and will help Heileen discover many hidden things from her past, and ultimately what she wants to be? A saint, or a sinner?The game features 15 unique endings and an enhanced version of the original quest system in Heileen with 20 questsTry to solve them all to get the maximum score!Lots of unique characters to interact with and fifteen different endings!Quest system get points when you discover new quests and when you solve themThe seven virtues and sins what you will become a Saint or a Sinner?Discover many hidden things from Heileen's past!High replayability plot with multiple branching pointsIf you missed the first episode, get Heileen 1 Sail Away here!"
2014,"Black Ice","Early Access,Cyberpunk,RPG,Indie,Action,FPS,Early Access,Co-op,Online Co-Op,Hacking,Singleplayer,Multiplayer,Rogue-like,First-Person,PvP,Open World,Rogue-lite,Great Soundtrack,Replay Value,Shooter",",About This Game,Jack into cyberspace at lightspeed in this FPS looter/shooter Play solo or jump into online co-op/pvp with up to 10 people   Hack megacorps, outmaneuver their AI defenses, and steal their procedural loot to customize your arsenal of synergistic weaponry Think Borderlands meets TronBlack Ice is currently in Beta, with updates on the wayFeaturesFast-paced First Person Shooting with a flexible level up and customization system Billions of randomly generated items - Railguns! Rocket shotguns! Disco Deathballs! Seamless 10-player online multiplayer - PVE and PVP! A huge, shiny neon city to exploreExtremely open developmentA wonderful original soundtrack (On Sale Here!) by epic composer V-AxysAward-winning, addictive gameplay with high replay valueMod Support Photosensitive ModeThe PromiseEvery update for freeZero microtransactions This game will only ever cost you money onceZero DRMNo copyright takedowns on Let's Play videosBug fixes will always be high priorityThings may change, but I'll always try to change them for the betterPriceBlack Ice is only this cheap for a limited time! This is an early access price, the cost will increase as more features are added Black Ice will sell for $20 at launch Additional updates will continue post-launch and for the foreseeable futureI hope you're not afraid of spidersContactYou can contact the developer either here on the forums, via email (support@superdupergccom), or on Twitter"
2014,"Time of Fury","Strategy,Simulation,World War II",",About This Game,Time of Fury takes you right into the European Theater of Operations Strategic Command is the essence of winning the war and in Time of Fury the war is just huge, ideal for every strategy game fanDescriptionIn World War II every single aspect of war was crucial from troop movements to supply, from logistics to diplomacy, from innovation to careful use of terrain Many games have tried to replicate the depth and complexity of this global conflict and only a few have managed to give an all around experience to playersThis is a game that truly replicates all these aspects The developers of the highly successful Time of Wrath are back to the European theater of war with an ambitious project that allows players to truly experience what it was to be a decision maker of the periodTime of Fury spans the whole war in Europe and gives players the opportunity to control all types of units, ground, air and naval Player is able to pick a single country or any selection of countries and fight his way against enemy at the country-customized difficulty levelsImportant noticeTime of Fury features unique gameplay options Each country in the game is represented with dedicated attributes Every country has got it's pros and cons This makes the game extremely replayable and provides hundreds of hours of playFeaturesA huge campaign map spanning the entire European theater with more than 47,000 hexes and massive armies of over 1,000 units9 epic Campaigns covering the entire war starting from 1939-1944 and to 2 smaller campaigns better suited to multiplayerPlay against yourself, you can take the lead over two or even three opposing factionsHundreds of historical events such as the Molotov Ribbentrop pact Should Germany split Poland with the Soviet Union or risk war with the USSR Should Germany form Vichy France for a quick surrender and to avoid fighting French units overseas but at the cost of not being able to attack Vichy controlled territories overseasUse Diplomacy points to influence the war readiness and war entry dates of neutral nations Can Germany keep the USA out of the war long enough to conquer the UK or should it focus its diplomatic efforts on gaining allies in Finland or the Balkans Its even possible to cause coups changing the governments completely or to control your own populations ambitions for warTechnology system with 5 areas of research Upgrade obsolete units to modern weaponry Even invest the atomic bomb and destroy the enemies will to fightEach nation has unique abilities Eg German Panzer Corps are faster while their supply system is less reliablePlay multiplayer against a human opponent or play co-op with 2 human players against the AIPlay as any country, or any combination of countries with the AI controlling the rest Fight the war as just the UK or maybe you fancy your luck as Romania, Hungary & Bulgaria! More than 30 playable nationsFog of war, dynamic weather, supply and many other factors give player realistic decisions to make throughout the warUse your resources to buy new units, repair, maintain and upgrade them, to research new technologies, invest in strategic movement, naval transport and amphibious landing craftUse strategic weapons to damage the enemies infrastructureUse convoys to keep cities and armies suppliedDetailed & historical orders of battle in all scenarios with historical names for hundreds of land, air and naval units for full immersion"
2014,"Boot Hill Heroes","RPG,Indie,Western,Local Co-Op,Pixel Graphics",",About This Game,Boot Hill Heroes is the first episode in a game series that fuses elements of spaghetti western film - gunslinging outlaws, brave lawmen, and the untamed wilderness - with classic RPG storyline and gameplay 90s console RPGs like Final Fantasy, Earthbound and Chrono Trigger created lasting memories and impacted us as gamers Now, Boot Hill Heroes brings back those experiences while revitalizing the genre with a Wild West spin and innovative new gameplay elementsIt's an experimental combination of old and new ideas intended to bring a new and unique experience to modern gamers and old-school fans alike It's an epic Wild West adventure packed with excitement, intrigue and a dose of humorKey FeaturesTypical turn-based combat is replaced with fast and frenetic real-time system where all players remain engaged in battle and no one is waiting for a turn!Full soundtrack by  Jake ‘virt’ Kaufman (“Shovel Knight”, “Shantae”, “DuckTales Remastered”)!Play single player or up to four player local co-op Friends can seamlessly drop-in and take control of a character!No random battles! See them on the map before engaging!Charming, detailed sprites with hundreds of unique NPCs!Sprawling towns and locales to explore, including forests, caves, deserts and a traveling circus!Fight outlaws and animals! Can you stop a barroom brawl? Can you defeat a gang of raccoons hording precious garbage?Find job hats and learn new skills to customize your own character classesCustomize your weaponry with status inflicting effects! Create a gun that fires multiple times, or a lasso that sets enemies on fire!9-12 hours of RPG goodness with a post-game bonus dungeon and free DLC on the way!A whopping 52 Achievements! Can you collect every card in the deck? Kicks off the first game in an epic three-game saga!"
2014,"Evopollution","Strategy,Indie,Simulation",",About This Game,Create oil drills and solar farms in the business strategy game EvopollutionYour aim is to turn the money you start with into $1,000,000 out of the profits you earn from buildings like oil drills or gas plantsBeware the pollution you create, if an area becomes too polluted it could summon meteors, lightning or even a giant worm creature that could destroy your hard work Maintain your world with trees and keep the pollution low, or even go green with solar panels and wind turbines Play on areas like the mountains or the snowy plains, earth not hard enough? Try Mars instead and terraform the planet back to its original stateGame Features5 Randomly Generated MapsBeautiful Pixel Art GraphicsOriginal Soundtrack"
2014,"Hail to the King: Deathbat","Adventure,Action,RPG,Indie,Casual,Great Soundtrack",",About This Game,From the minds of Avenged Sevenfold comes Hail to the King Deathbat ,Deathbat is a 3rd person, action adventure RPG, a throwback to the classics of yesteryear The game’s story is based on the mythical origin of the Deathbat, Avenged Sevenfold’s logo and mascot The game’s design is not for the faint of heart as players will need to traverse the underworld, combat skillful undead, and best unforgiving bosses The epic story follows Andronikos, the resurrected King of the Underworld and the embodiment of the Deathbat, who is tasked with reclaiming the lands of Haides from the despotic Dark Andronikos Along the way you’ll mix and match brutal melee combat with projectile magic attacks battling through beautifully designed and hellish landscapes inspired by the band’s iconic discography and artwork Interact with characters along the way to solve puzzles and unlock the mysteries of Moros Island ,Hail to the King Deathbat features classic Avenged Sevenfold tracks along with a new and original score, composed by the band in the immortal tradition of 8-bit masterpieces like Castlevania,Features,-Game tells the fictional origin story of the Deathbat,-Play through levels inspired by Avenged Sevenfold’s catalog,-Earn the ability to play as members of the band throughout the game,-Features an original score, written by Avenged Sevenfold for the game,-7 new paintings by artist Cam Rackam ,-14 pieces of never-before seen artwork intended for use in earlier albums,-Jimmy ”The Rev” Sullivan plays an integral part in the storyline and can be unlocked,-Rich, immersive storyline that will appeal to gamers and fans of the band alike,-Interact with non-playable characters to learn about and solve the mysteries of the island,-Unlock new weapons and magical abilities to defeat enemy hoards and difficult bosses,-10-12 hours of gameplay,-Additional “Nightmare Mode” for those who are able to beat the regular game (adds an additional 10-12 hours of gameplay),This version of the game is upgraded from the version available on iOS and Android with higher resolution textures and controller support All in-game purchases have been removed"
2014,"Fleet Defender: The F-14 Tomcat Simulation","Simulation,Flight,Classic,Retro",",About This Game,THE F-14 TOMCAT SIMULATION""Launch the Ready-Five, Launch the Ready-Five""The catapult officer calls for full afterburner 50,000 pounds of thrust spools behind you as your F-14 strains for release Less than three seconds later your Tomcat screams through the air at 150 knots You climb to meet your wingman, then head off to join the fightFleet Defender is the first flight simulator to accurately recreate carrier-based operations Experience all the excitement of a catapult launch, realistic air-to-air combat and the challenge of landing on a pitching deck You'll be drawn into the high-stakes world of Navy's top gunsStart your career the same way as a real F-14 crew training at Oceania Naval Air Station, Virginia, home of the Atlantic Fleet Tomcats From there, you're bound for duty in the Arctic waters of Norway's North Capa or in the southern Mediterranean, of the Libyan cost You'll need razor-sharp piloting skills to defeat hostile aircraft using state-of-the-art fighter tacticsAccurate cockpit representationsRealistic enemy AI New artificial intelligence is patterned after Soviet and Third world military doctrineExpanded Player-Wingman interaction As flight leader, a wide range of interactive commands allow you to exercise complete tactical control of your wingmanTerrain graphics The latest 3-D terrain generating technology produces a vivid, detailed world based on digitized data from the USGS (United States Geological Survey)Strike packages Each mission requires you to integrate your F-14 with a variety of modern naval aircraftNew enemy aircraft Face the latest in Soviet fighter technology, the Su-27 and MiG-31 Use your Tomcat to hunt down ""Bears"", ""Badgers"" and ""Backfires"""
2014,"Pivvot","Indie,Casual,Action,Great Soundtrack,Fast-Paced,Difficult,Local Co-Op,Singleplayer,Local Multiplayer,Controller,Colorful,2D,Minimalist,4 Player Local",",About This Game,Pivvot is a thrilling game of strategic avoidance that will consistently test and challenge your ability to make quick, impulsive decisions As the game progresses, you will have to rely on your instincts and problem-solving skills to navigate down the winding path for survival With its intensity, minimalistic design, and puzzling logic, Pivvot is sure to keep you guessing at every turnEight Game Modes Voyage Travel through increasingly challenging levels of obstacles  Endless Survive as long as possible while the game gets progressively faster  Expert Voyage Battle even more challenging obstacles that will test your logic and reaction time Expert Endless Avoid the expert obstacles as the increasing speed tests your limits  Berserk The ultimate challenge chaotic, frenzied, and unrelenting  Random Endless Try to stay alive as randomized obstacles and a progressively harder gameplay stands in your way Random Expert Endless A faster paced, randomized version of Expert Endless mode that will leave you constantly guessing Looper Do as many 360-degree loops as possible before an obstacle causes your demiseFeatures Increasingly challenging gameplay with more than thirty different obstacles to conquer  Local co-op multiplayer with up to four players on one screen Procedurally generated path every game is slightly different!  Five custom-composed, high energy songs  Simplistic, minimalistic art style and gameplay  Full controller support Leaderboards Achievements Trading cards"
2014,"McDROID","Strategy,Action,Indie,Tower Defense,Survival,Co-op",",About This Game,McDROID is the a fusion Arcade/RTS, the love-child of RTYPE and Dune 2 You take direct control of the modular robot McDROID and protect your shuttle and your crop against various types of mutants and mutations You can either fight head-on by carrying a weapon or you can deploy weapons and let them do the work, you can even drop experimentals on the map The creatures either attack you directly or corrupt the ground, some even mutate your crops against you It's fast-paced, it's full of surprises, it takes brains and it's a bit crazy, it's sci-fi like you have never played (Co-Op & Single)In your farming and survival pack you get  One (1) Modular Combine Droid (McDROID) A story campaign where each level uncovers a new game mechanic and research blueprint, and where you heal a planet Each level has 3 difficulty, CHALLENGE continues where you left off in NORMAL with all the turrets that survived Enemies drop corpses which debuff and damage your turrets Gotta clean up behind yourself! (for extra loot) Trees to heal the planet (and buff your weapons and crops production) A variety of researchable giant talking weapons that you can carry and shoot around like a 3rd person shooter  A multi weapon rail to turn into a very powerful machine of peace One unicorn skin and one skull skin (find them scattered about) Deployable base mount Tesla turrets that you can chain together a-la CnC Red Alert Economy based on McDiamonds and giant strawberries because it's the future Factories that builds robots (that buid miniatures of factories?) Mutators that will turn your crop into Bomb Trees (not good for harvest) Cute cartoony Borderland gfx  Hand Crafted levels that change with how many trees your plant  Drop in/Drop out Co-Op because that Mutatosaurus is just too much for you Cloud save Persistent base and other technologies from the 21st century Hard as nail Survival Levels with persistence your towers and economy stay with you from death to death, but also bomb trees, unfortunately Persistent Research Do you focus on improving your lasers first or branch out into bliss engine as you climb through the research trees? Drop in/Drop out Co-Op if you're overwhelmed in single campaign, have some robot-buddies join you Persistent base building Complete a level on Normal and you can play on in Challenge and Nightmare modes Your base and economy will carry over but will have to withstand much deadlier attacks! Not 40s, not 50s, not 80s but 60 rock! Achievements awarded for tasks ranging from silly to tricky Supports Xbox 360 controller"
2014,"Hexus","Casual,Strategy,Puzzle",",About This Game,Hexus is a unique game that combines several casual genres, the mixture of which creates the unforgettable atmosphere of Ancient Egypt The story line revolves around 10 legendary Egyptian artifacts that should be found A player’s path runs through 120 unique game-levels – puzzles The player will have to open 15 various mini-games ranging from Hidden objects to Nilotic mahjong The action of the game goes around construction and development of a town that the player reigns over A great number of available constructions and decorative elements, full freedom in town-design plus game-bonuses that town constructions account for, will make a strategic process of town running extremely interesting and breathtaking The player will be surrounded by responsive assistants and therefore will be able to concentrate only on puzzle-solving It’s worth mentioning the range of options of this game to create, modify and decorate the player’s avatar There is a face generator and a clothes shop in the game (70 items for a male avatar and 75 – for a female avatar) Two extra games, classical Lines and Collapse, will go together with the main game The unforgettable Egyptian journey is waiting for you, try yourself at the role of a powerful Pharaoh or a wize QueenKey features 120 unique levels a great variety of game elements – 7 bonuses, stones and blocks, locks and temples 15 mini-games – Quest, Hidden objects, Memory Multi-puzzles, Find differences, Nilotic mahjong an Egyptian town construction – great opportunities for design, more than 70 various constructions a wide range of options to create, modify and decorate the player’s avatar – a male and a female are both available, a face generator and 75 items for each sex 2 extra games, classical Lines and Collapse"
2014,"Tales From The Dragon Mountain 2: The Lair","Casual,Point & Click,Hidden Object",",About This Game,It has been years since brave Mina Lockheart defeated Lord Strix But dark shadows are rising once again! Spirits are restless! For he has awaken! Evil Lord Strix is breeding a new army to enslave all creatures from the Dragon Mountains!It is once again up to Mina and her best friend spirit Malik to travel to distant parts of the world and find clues how to open the passage to a hidden wasteland - Lord Strix's lair Meet different characters along your journey, help them and have them help you Search and discover new places, but hurry! Lord Strix gets stronger by the minute!FeaturesFollow the clues and find the passage to Strix's lairExplore many unique fantasy locationsMeet mythical creatures on your journeySolve dozens of puzzling minigamesBright and colorful fantasy atmosphere"
2014,"Silent Service 2","Simulation,Classic,Naval,Retro",",About This Game,The all-new Silent Service II A State Of The Art Simulation Of Submarines In World War IIThe original Silent Service was released in 1985 It won "" Simulation of the Year"" honours in six nations and was voted ""Best Adventure Game for the Home Computer"" by the Academy of Adventure Gaming Arts and Design in 1986Now Silent Service II updates the classic with latest advances in sound, graphics and game design, including new targets and scenariosGame FeaturesOutstanding graphics and digitized photographs depict enemy ships with uncanny realismThe new campaign option tracks your career with promotions and commendationsState-of-the-art sounds and original music recreate an atmosphere beneath the waves so true to life, you'll be coming up for air!"
2014,"Magicians & Looters","Indie,Action,Adventure,Metroidvania,Platformer,2D",",About This Game,High above the lame Mortal Realm rests the cloud-wreathed towers of the Wizard KeepIt is a place where robes never go out of style, and beards are totally awesomeBut then the badguys attack, and Versimos is kidnapped!Luckily for Versimos, he has three students who will stop at nothing to get a passing grade, and if that means rescuing their teacher from the treacherous Morg Mountains, then so be itBrent - Wields a sword Kind of boringNyn - Wields two swords AwesomeVienna - Commits murder with her bare hands Talks to cats Doesn't wear shoesLeveling system built around exploration, not grindingAbridged Mode will abbreviate all the game's dialogue, keeping the focus on the actionCompletionist-friendly loot system All weapons/items have a reserved slot in your inventory and a hint as to their general locationEquipment possesses both benefits and drawbacks Creative combinations yield the best results"
2014,"Train Simulator: NEC: New York-New Haven Route Add-On","Simulation,Trains",",About This Game,The sprawling Big Apple and the bustling city of New Haven come together in the exciting new NEC New York-New Haven route for Train Simulator, featuring many of New York’s famous landmarks and advanced signalling throughoutJoining the USA’s most populated city, New York, to Connecticut’s second largest city, New Haven, the original line was completed in 1849; classic American steam trains were the first to use the line before it was electrified in the early 20th century It also forms part of the longer Northeast Corridor, which runs from Boston to Washington DCThe 75 mile (120km) route for Train Simulator features two of New York’s most famous train terminals, Grand Central Terminal and Penn Station, both within four blocks of each other but serving two different routes through The Big AppleThe stunning and imperious Grand Central Station in New York – once home to the great passenger trains of the New York Central - is Metro-North’s southernmost point of its Harlem Line An underground station, trains depart Grand Central via the Park Avenue Tunnel and Park Avenue Viaduct to Harlem along third-rail lines towards Mount Vernon and New RochelleNew York Penn Station – otherwise known as Pennsylvania Station – is Amtrak’s mainline New York station for Northeast Corridor services Running through the East River Tunnels underneath the City, the line passes the imposing Sunnyside Yard – a 192 acre Amtrak coach yard – towards New Rochelle, crossing the stunning Hell Gate Bridge, through Astoria Queens and Upper ManhattanAt New Rochelle, both Metro-North and Amtrak lines merge and continue north on overhead catenary, keeping in sight of Long Island Sound, offering impressive views across Connecticut State, and through Stamford, Bridgeport and Milford, before arriving at New Haven Union StationMany branch lines duck and dive off the main line through New York, including the Yankee Branch, which serves the New York Yankees Stadium on baseball match days, and the New Canaan Branch north of Stamford, serving one of the wealthiest communities in the USLong-distance Amtrak passenger services along the New York-New Haven line are increasingly operated by ultra-modern ACS-64 electric locomotives, which first entered service in February 2014 Built by Siemens for Amtrak, the ACS-64 is designed to replace the existing fleet of AEM-7 and HHP-8 locomotives on the route With a maximum power output of 8,600hp, the locomotive is capable of accelerating 18 Amfleet cars to a maximum speed of 125mph in little over eight minutes and is fitted with advanced, state-of-the-art safety systemsFreight operations on the line are a common sight too, often being pulled by CSX Transportation locomotives The EMD SD40-2, included with this route, was introduced between 1972 and  1986 and was an upgrade to the SD40 series Modular electronic control systems give the locomotive more reliability and economy than its competitors, even  though it is not as powerful, making it one of the best-selling locomotives of all timeScenariosSix Scenarios For the RouteTraining ACS-64 (Simple and Expert Controls)66 Northeast Regional to New Haven (Parts 1 & 2)55 Vermonter to Bridgeport55 Vermonter to StamfordSunnyside BalloonVermonter to New York PennMore scenarios are available on Steam Workshop online and in-game Train Simulator’s Steam Workshop scenarios are free and easy to download, adding many more hours of exciting gameplay With scenarios being added daily, why don’t you check it out now!Click here for Steam Workshop scenariosKey Features75 mile section of the Northeast Corridor from New York to New HavenNew York Grand Central Terminal and New York Penn StationMetro-North Harlem Line and New Haven LinePark Avenue Viaduct, Sunnyside Yard, Hell Gate Bridge and Upper ManhattanYankee Branch and New Canaan BranchIncludes Amtrak ACS-64 and CSX SD40-2Advanced in-cab signalling systemScenarios for the routeQuick Drive compatibleDownload size 1,444mb"
2014,"Gender Bender DNA Twister Extreme",NA,NA
2014,"Saints Row IV - Reverse Cosplay Pack","Action,Adventure",",About This Game,Become the Avatar of the Saints Row Community with the Reverse Cosplay Pack Chosen from the best of our fans' entries to our Reverse Cosplay contest, two outfits were handpicked and turned into in-game outfits! Wear the Genki Space Pimp outfit to end Zin filibusters in style, or don the Freckle Bitch's outfit to deliver justice the Saints way"
2014,"Pilot Brothers","Adventure,Casual,Point & Click,Puzzle,Comedy",",About This Game,A provincial Russian town has been shaken in disbelief their prized, rare, striped elephant, Baldakhin, disappeared from the zoo in the dead of night The main suspect is its notorious former owner, Karbofoss Two well-known detectives, the Pilot Brothers, set up a new investigation, pursuing the rogue through 15 comic-style locations to find the missing elephant Sensible Brother Chief and his not-so-bright assistant, Brother Colleague, solve tricky puzzles and play their parts with precise timing in this humorous adventure game for the whole family!,● 15 Increasingly difficult levels to solve,● 2 Different characters Brother Chief and Brother Colleague ,● Fast-paced, arcade mini-games and loads of absurdly witty mini-games!,● Join the famed duo in their search for the elusive thief!"
2014,"Defense Zone","Strategy,Indie,Tower Defense",",About This Game,Stunning detail of levels, in-depth gameplay, finely tuned balance of all levels and turrets,During the game you will hold your defense with your turrets against the massive hordes of enemies,With every level you will have the use of new weapons at your commandIt is up to you, commander, how to spend the resources restore and upgrade your veteran units or to purchase some new ones,Different types of weaponry and landscape provide you with a variety of choices of defense tacticsChoosing the right weapons and the correct placement is key to any successful defense The weapons have different firepower, rate of fire, firing range, blast radius and price"
