"Year","Game","Appid","Developer","Publisher","PriceRange","MdPlayTime","Index","PlayerOption","VisualOption","TraitOption","MainTags"
2014,"Agarest: Generations of War Zero",260130,"Idea Factory","Ghostlight LTD","$10-$20",0,62,"singleplayer","none","none","rpg,strategy,adventure,anime,jrpg"
2014,"Beware Planet Earth",267340,"Lightmare Studio","BANDAI NAMCO Entertainement","$5-$10",0,67.09090909,"singleplayer","none","none","tower defense,strategy,indie,casual,aliens"
2014,"The Book of Legends",277470,"Aldorlea Games","Aldorlea Games","$10-$20",32,84,"singleplayer","2d","replay value","rpg,fantasy,rpgmaker,indie,adventure"
2014,"Parkan 2",289400,"Nikita","1C Entertainment","$2-$5",0,61,"none","none","none","action,space,adventure,space sim,simulation"
2014,"Farm for your Life",266390,"Hammer Labs","Hammer Labs","$5-$10",0,83,"none","none","none","casual,zombies,tower defense,simulation,strategy"
2014,"Detective Grimoire",272600,"SFB Games","SFB Games","$5-$10",0,72,"singleplayer","2d","none","detective,puzzle,adventure,indie,point & click"
2014,"Loren The Amazon Princess",257970,"Winter Wolves","Winter Wolves","$10-$20",929,82,"singleplayer","none","none","rpg,romance,fantasy,turn-based,adventure"
2014,"The Moon Sliver",329830,"David Szymanski","David Szymanski","$1-$2",0,71,"none","none","none","exploration,horror,short,walking simulator,adventure"
2014,"Legends of Persia",301220,"Sourena Game Studio","Plug in Digital","$10-$20",0,64,"none","none","none","rpg,action,adventure,action rpg,indie"
2014,"Darkstone",320320,"Delphine Software","Microids","$2-$5",0,84,"singleplayer","none","none","rpg,action,hack and slash,classic,action rpg"
2014,"Muffin Knight",263700,"Angry Mob Games","Angry Mob Games","$5-$10",7,0,"none","none","none","action,platformer,indie,adventure,casual"
2014,"Boson X",302610,"Ian MacLarty, Jon Kerney","Ian MacLarty","$2-$5",0,68,"singleplayer","none","great soundtrack","runner,indie,action,difficult,arcade"
2014,"iGrow Game",489020,"iDev Games","iDev Games","$2-$5",0,0,"none","none","memes","rpg,simulation,casual,NA,NA"
2014,"Return to Mysterious Island",277110,"Kheops Studio","Microids","$5-$10",0,78.75115207,"none","none","none","adventure,casual,point & click,puzzle,female protagonist"
2014,"Ame no Marginal -Rain Marginal-",348950,"stage-nana","Sekai Project","$10-$20",0,0,"none","none","none","visual novel,indie,anime,NA,NA"
2014,"Chernobyl Commando",302240,"Silden","KISS ltd","$5-$10",0,13,"singleplayer","none","none","action,fps,shooter,NA,NA"
2014,"Rooms: The Main Building",304500,"HandMade Game","Zero Rock Entertainment","$5-$10",0,0,"none","none","none","puzzle,casual,indie,NA,NA"
2014,"Nightmares from the Deep 2: The Siren's Call",284790,"Artifex Mundi","Artifex Mundi","$5-$10",75,76,"singleplayer","2d","great soundtrack","hidden object,adventure,puzzle,mystery,casual"
2014,"Spy Fox in ""Dry Cereal""",283980,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",69,0,"singleplayer","1990's","none","adventure,point & click,casual,masterpiece,family friendly"
2014,"Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete",336280,"Kisareth Studios","Kisareth Studios","$1-$2",0,61,"none","2d,dark","great soundtrack","rpg,retro,indie,rpgmaker,jrpg"
2014,"BloodRayne Betrayal",281220,"Abstraction Games","Midnight City, Majesco Entertainment","$5-$10",0,69,"singleplayer","2d","great soundtrack","vampire,blood,action,hack and slash,female protagonist"
2014,"Guilty Gear X2 #Reload",314030,"Arc System Works","Arc System Works","$5-$10",0,84,"multiplayer","none","great soundtrack","fighting,action,2d fighter,anime,arcade"
2014,"Wildlife Park 3",287200,"b-alive gmbh","b-alive gmbh","$5-$10",0,65,"none","colorful","replay value","management,building,realistic,simulation,strategy"
2014,"Aces Wild: Manic Brawling Action!",269230,"Culture Attack Studio, Tyler Doak","Culture Attack Studio","$5-$10",0,73,"none","none","great soundtrack,controller","beat 'em up,local co-op,action,indie,anime"
2014,"Signs of Life",263200,"Sweet Dog Studios","Sweet Dog Studios","$5-$10",0,0,"multiplayer,singleplayer","2d","none","sandbox,survival,sci-fi,platformer,early access"
2014,"Quest of Dungeons",270050,"David Amador","David Amador","$2-$5",0,64,"singleplayer","pixel graphics,2d","none","adventure,dungeon crawler,retro,rogue-like,rpg"
2014,"Borealis",307170,"Conrad Nelson","None","$2-$5",0,0,"singleplayer","none","great soundtrack","action,casual,indie,music-based procedural generation,score attack"
2014,"Whisper of a Rose",326730,"RosePortal Games","Degica","$5-$10",101,0,"none","none","none","adventure,rpg,rpgmaker,indie,female protagonist"
2014,"Time Mysteries 2: The Ancient Spectres",313650,"Artifex Mundi","Artifex Mundi","$5-$10",0,0,"singleplayer","2d","great soundtrack","puzzle,adventure,mystery,time travel,hidden object"
2014,"Glacier 3: The Meltdown",267940,"Team 6 Studios","Funbox Media Ltd","$2-$5",0,16,"none","none","none","racing,action,NA,NA,NA"
2014,"The Nightmare Cooperative",310070,"Lucky Frame","Blazing Griffin Ltd","$2-$5",0,0,"none","none","none","strategy,indie,rogue-like,turn-based,co-op"
2014,"Mystic Towers",358220,"Animation F/X","3D Realms (Apogee Software)","$2-$5",0,0,"none","none","none","adventure,action,retro,NA,NA"
2014,"1Quest",332710,"Ratz 'N' Godz, Storybird Games","Ratz 'N' Godz","$2-$5",0,0,"none","none","none","rpg,turn-based,indie,rogue-like,NA"
2014,"Haegemonia: Legions of Iron",294770,"Digital Reality","Microids","$2-$5",0,0,"none","none","none","space,action,rts,strategy,indie"
2014,"Fancy Skulls",307090,"tequibo","tequibo","$5-$10",0,0,"none","none","none","early access,indie,action,fps,rogue-like"
2014,"Strata",286380,"Graveck","GLITCH","$5-$10",0,0,"none","none","none","strategy,puzzle,casual,indie,relaxing"
2014,"Holy Avatar vs. Maidens of the Dead",261720,"Silent Dreams","Headup","$5-$10",0,70,"singleplayer","none","none","rpg,adventure,zombies,parody ,indie"
2014,"About Love, Hate and the other ones",277680,"Black Pants Studio","Black Pants Studio","$5-$10",0,0,"singleplayer","none","none","puzzle,indie,casual,NA,NA"
2014,"Lost Chronicles of Zerzura",308330,"Cranberry Production","Viva Media","$5-$10",0,74.88785047,"none","none","none","adventure,puzzle,point & click,NA,NA"
2014,"Spy Chameleon - RGB Agent",297490,"Unfinished Pixel","Unfinished Pixel","$2-$5",0,69,"none","none","none","puzzle,indie,stealth,top-down,NA"
2014,"Cosmic DJ",297110,"Gl33k","Devolver Digital","$2-$5",0,73,"none","none","none","music,casual,indie,NA,NA"
2014,"Bloo Kid 2",379640,"winterworks GmbH","winterworks GmbH","$2-$5",0,0,"none","2d","none","platformer,retro,indie,action,NA"
2014,"FaeVerse Alchemy",282880,"Subsoap","Subsoap","FREE",NA,0,"none","none","none","early access,puzzle,casual,indie,strategy"
2014,"Helicopter Simulator 2014: Search and Rescue",266290,"VipaGames","VipaGames","$5-$10",4,32,"none","none","none","flight,simulation,NA,NA,NA"
2014,"Faery - Legends of Avalon",303790,"Spiders Studio","Focus Home Interactive","$5-$10",0,60.21487603,"singleplayer","none","none","rpg,turn-based,adventure,fantasy,character customization"
2014,"Another Perspective",305920,"ShaunJS","ShaunJS, Digerati Distribution","$5-$10",0,0,"none","2d","none","adventure,platformer,puzzle,indie,puzzle-platformer"
2014,"Jets'n'Guns Gold",262260,"Rake in Grass","Rake in Grass","$5-$10",0,0,"singleplayer","2d","great soundtrack","action,space,shoot 'em up,indie,side scroller"
2014,"White Noise Online",293860,"Milkstone Studios","Milkstone Studios","$2-$5",0,38,"multiplayer","none","controller,replay value","horror,indie,adventure,casual,co-op"
2014,"Firefighters 2014",291910,"VIS - Visual Imagination Software","rondomedia GmbH","$10-$20",0,30,"singleplayer","none","none","simulation,action,first-person,open world,NA"
2014,"A Date in the Park",468530,"Cloak and Dagger Games","Cloak and Dagger Games","FREE",40,44,"none","pixel graphics","free to play","adventure,horror,point & click,mystery,indie"
2014,"Stonerid",315920,"Enitvare","Enitvare","$2-$5",0,0,"none","none","none","platformer,difficult,action,indie,NA"
2014,"Demon Hunter: Chronicles from Beyond",330990,"Brave Giant LTD","Artifex Mundi","$5-$10",6,0,"singleplayer","2d","great soundtrack","hidden object,mystery,casual,adventure,female protagonist"
2014,"Deadlings: Rotten Edition",320150,"ONE MORE LEVEL","ONE MORE LEVEL","$2-$5",0,0,"none","none","none","arcade,action,adventure,indie,puzzle-platformer"
2014,"Stick RPG 2: Director's Cut",307640,"XGen Studios","XGen Studios","$10-$20",1,0,"singleplayer","none","great soundtrack","rpg,simulation,open world,adventure,indie"
2014,"Detective Case and Clown Bot in: Murder in the Hotel Lisbon",297290,"Nerd MonkeysR","Nerd MonkeysR","$5-$10",0,0,"singleplayer","pixel graphics,2d","none","adventure,detective,retro,indie,point & click"
2014,"Guilty Gear Isuka",267900,"Arc System Works","Arc System Works","$5-$10",0,66,"local multiplayer","2d","great soundtrack","fighting,action,2d fighter,anime,beat 'em up"
2014,"Cinders",293680,"MoaCube","MoaCube","$10-$20",0,77,"singleplayer","none","great soundtrack","multiple endings,visual novel,female protagonist,indie,adventure"
2014,"House of 1000 Doors: The Palm of Zoroaster Collector's Edition",302120,"Alawar","Viva Media","$5-$10",62,0,"none","none","none","adventure,hidden object,puzzle,casual,point & click"
2014,"Broken Sword 4 - the Angel of Death",316160,"Sumo Digital Ltd","Revolution Software Ltd","$5-$10",0,0,"singleplayer","none","none","adventure,mystery,point & click,NA,NA"
2014,"Retro Game Crunch",290040,"Rusty Moyher, Shaun Inman, Matt Grimm","Retro Game Crunch","$5-$10",9,0,"singleplayer","pixel graphics,2d","great soundtrack,controller","adventure,retro,platformer,metroidvania,beat 'em up"
2014,"Wildlife Park 2 - Fantasy",307990,"b-alive gmbh","b-alive gmbh","$0-$1",0,0,"none","none","replay value","sandbox,simulation,casual,indie,strategy"
2014,"Z Steel Soldiers",275510,"TickTock Games","KISS ltd, Kavcom","$10-$20",22,0,"none","none","remake","strategy,rts,sci-fi,NA,NA"
2014,"Shan Gui",307050,"Magenta Factory","Ju Cai","$0-$1",0,55,"singleplayer","none","none","adventure,short,visual novel,anime,female protagonist"
2014,"Antisquad",268200,"InsGames","INSGAMES LIMITED","$5-$10",0,45,"singleplayer","none","none","tactical,strategy,turn-based,action,turn-based strategy"
2014,"Claire",252830,"Hailstorm Games","Hailstorm Games","$5-$10",30,76,"singleplayer","2d,pixel graphics,dark","none","action,horror,indie,female protagonist,adventure"
2014,"Momodora III",302790,"rdein","rdein","$1-$2",0,80,"singleplayer","pixel graphics,2d","great soundtrack","action,indie,platformer,female protagonist,anime"
2014,"Cherry Tree High I! My! Girls!",333220,"773","Nyu Media","$2-$5",0,0,"none","none","none","indie,visual novel,adventure,cute,comedy"
2014,"Imagine Me",265670,"KinifiGames LLC","KinifiGames LLC","$2-$5",0,0,"none","none","none","platformer,indie,adventure,NA,NA"
2014,"Cosmo's Cosmic Adventure",358250,"3D Realms (Apogee Software)","3D Realms (Apogee Software)","$2-$5",0,0,"singleplayer","2d,1990's","none","adventure,action,platformer,classic,retro"
2014,"CT Special Forces: Fire for Effect",283410,"Asobo Studio, Hip Games","KISS ltd, Funbox Media Ltd","$2-$5",61,0,"none","none","none","action,shooter,third-person shooter,NA,NA"
2014,"Dark Arcana: The Carnival",284730,"Artifex Mundi","Artifex Mundi","$5-$10",0,67,"singleplayer","2d","great soundtrack","hidden object,adventure,casual,female protagonist,point & click"
2014,"The Egyptian Prophecy: The Fate of Ramses",302160,"MC2","Microids","$2-$5",0,72.64233577,"none","none","none","adventure,point & click,female protagonist,NA,NA"
2014,"Carmageddon 2: Carpocalypse Now",282030,"Stainless Games Ltd","Stainless Games Ltd","$5-$10",0,83,"none","1990's","great soundtrack","racing,action,driving,indie,classic"
2014,"Pitiri 1977",305740,"ILIKESCIFI Games","ILIKESCIFI Games","$2-$5",0,0,"none","none","none","adventure,indie,platformer,rpg,NA"
2014,"Wings of Vi",318530,"Grynsoft","Grynsoft","$10-$20",326,84,"singleplayer","2d,pixel graphics","great soundtrack","difficult,platformer,action,retro,female protagonist"
2014,"Xenophage: Alien Bloodsport",358420,"Argo Games","3D Realms (Apogee Software)",NA,0,0,"none","none","none","action,fighting,NA,NA,NA"
2014,"War of the Human Tanks",263400,"Yakiniku Banzai","Fruitbat Factory","$5-$10",0,62,"none","none","none","strategy,tanks,anime,indie,adventure"
2014,"Monuments of Mars",358240,"3D Realms (Apogee Software)","3D Realms (Apogee Software)",NA,0,0,"none","1990's","none","action,adventure,platformer,NA,NA"
2014,"7,62 High Calibre",289890,"Apeiron","1C Entertainment","$2-$5",0,0,"singleplayer","none","none","strategy,tactical,rpg,simulation,real-time with pause"
2014,"Dungeon of Elements",302310,"Frogdice","Frogdice","$5-$10",256,85,"none","none","none","casual,rpg,puzzle,indie,adventure"
2014,"A Wizard's Lizard",280040,"Lost Decade Games","Lost Decade Games","$5-$10",0,71,"singleplayer","2d","none","rpg,action,rogue-like,indie,rogue-lite"
2014,"Reflex Arena",328070,"Turbo Pixel Studios","Turbo Pixel Studios","$5-$10",11,0,"multiplayer","none","none","arena shooter,indie,fps,competitive,first-person"
2014,"Final Slam 2",291330,"Josh Tam Universe","OtakuMaker SARL","$2-$5",0,0,"none","none","none","indie,action,casual,fighting,sports"
2014,"LEGO Pirates of the Caribbean: The Video Game",311770,"Traveller's Tales","Disney Interactive","$10-$20",17,72.1884058,"singleplayer,multiplayer","none","none","action,adventure,lego,pirates,local co-op"
2014,"Rise of the Triad: Dark War",358410,"3D Realms (Apogee Software)","Apogee Software","$5-$10",0,63,"none","1990's","none","action,fps,classic,NA,NA"
2014,"TinyKeep",278620,"Phigames","Digital Tribe","$5-$10",0,0,"none","none","none","action,indie,adventure,rpg,rogue-like"
2014,"Left in the Dark: No One on Board",284890,"Moonrise Interactive","Artifex Mundi","$5-$10",0,0,"singleplayer","2d","great soundtrack","adventure,puzzle,atmospheric,hidden object,casual"
2014,"Crystal Caves",358260,"3D Realms (Apogee Software)","Apogee Software","$2-$5",0,0,"none","none","none","action,classic,platformer,retro,NA"
2014,"AR-K",269890,"GATO STUDIO","GATO STUDIO","$5-$10",0,62,"singleplayer","2.5d","great soundtrack","adventure,classic,point & click,female protagonist,comedy"
2014,"Amerzone: The Explorer's Legacy",302190,"Microids","Microids","$2-$5",0,0,"none","none","none","adventure,casual,point & click,first-person,NA"
2014,"One Day For Ched",321030,"BS1 & BSL Team","Strategy First","$2-$5",0,53,"none","none","none","action,shooter,indie,fps,NA"
2014,"Wildlife Park 2",304350,"b-alive gmbh","b-alive gmbh","$5-$10",0,73,"none","none","replay value","simulation,realistic,sandbox,building,adventure"
2014,"Super Motherload",269110,"XGen Studios","XGen Studios","$10-$20",3,79,"local multiplayer,4 player local","2d","great soundtrack","indie,mining,adventure,rpg,local co-op"
2014,"Rabbit Hole 3D: Steam Edition",283660,"Somi","Zero Rock Entertainment","$2-$5",0,0,"none","none","none","puzzle,indie,casual,action,NA"
2014,"Platypus",307340,"Idigicon","KISS ltd","$5-$10",0,0,"none","none","none","action,shoot 'em up,local co-op,retro,classic"
2014,"Blast Em!",257630,"Xiotex Studios Ltd","Xiotex Studios Ltd","$2-$5",0,34,"none","none","none","action,indie,shoot 'em up,retro,NA"
2014,"Disciples III: Reincarnation",10270,"Akella","bitComposer Games","$5-$10",25,81,"singleplayer,multiplayer","none","none","gothic,rpg,turn-based strategy,strategy,turn-based"
2014,"Raptor: Call of the Shadows (1994 Classic Edition)",358360,"Cygnus Studios","Apogee Software","$2-$5",0,83,"none","none","none","action,shoot 'em up,classic,NA,NA"
2014,"Super Trench Attack!",311870,"Retro Army Limited","Retro Army Limited","$2-$5",88,78,"singleplayer","pixel graphics,2d","none","action,comedy,shooter,indie,rpg"
2014,"Adventurer Manager",280320,"Vigilant Addiction Studios","BBEW BBEW, LLC","$2-$5",0,80,"singleplayer","pixel graphics,2d","none","retro,rpg,indie,casual,simulation"
2014,"GIGANTIC ARMY",278930,"ASTRO PORT","Nyu Media","$5-$10",0,71.875,"singleplayer","2d","none","action,shooter,arcade,retro,mechs"
2014,"Leviathan: The Last Day of the Decade",328270,"Lostwood","Lostwood","$10-$20",0,89,"singleplayer","none","great soundtrack","adventure,dark fantasy,visual novel,story rich,indie"
2014,"Kill The Bad Guy",293940,"Exkee","Exkee","$5-$10",10,60.95652174,"singleplayer,multiplayer","none","none","puzzle,physics,indie,strategy,simulation"
2014,"X-Plane 10 Global - 64 Bit",292180,"Laminar Research","Aerosoft GmbH",NA,2,0,"multiplayer,singleplayer","none","free to play","flight,realistic,simulation,open world,adventure"
2014,"Carmageddon TDR 2000",331650,"Torus Games","Stainless Games Ltd","$2-$5",0,58.24203822,"multiplayer,singleplayer","none","none","racing,action,indie,gore,classic"
2014,"Ichi",300300,"Stolen Couch Games","Stolen Couch Games","$2-$5",0,0,"singleplayer","2d","none","puzzle,casual,indie,strategy,minimalist"
2014,"Lamia Must Die",385260,"Tuomo Laine","Tuomo Laine","FREE",0,0,"singleplayer","none","free to play","rpg,anime,rpgmaker,short,fantasy"
2014,"Collapse",289620,"Creoteam","Buka Entertainment","$10-$20",60,65,"none","none","great soundtrack","action,adventure,hack and slash,third person,post-apocalyptic"
2014,"Phoenix Force",332480,"Awoker Games","Awoker Games","$2-$5",8,0,"singleplayer","2d","controller","shoot 'em up,bullet hell,indie,action,arcade"
2014,"Math Rescue",358200,"Redwood Games","3D Realms (Apogee Software)","$2-$5",0,0,"none","none","none","adventure,education,platformer,NA,NA"
2014,"The Original Strife: Veteran Edition",317040,"Rogue Entertainment","Nightdive Studios","$5-$10",0,82,"singleplayer,multiplayer","1990's","none","rpg,fps,classic,action,retro"
2014,"Electronic Super Joy: Groove City",301460,"Michael Todd Games, Yazar Media Group LLC","Yazar Media Group LLC","$2-$5",0,71,"none","pixel graphics","great soundtrack","indie,platformer,action,difficult,NA"
2014,"Paganitzu",358230,"3D Realms (Apogee Software)","3D Realms (Apogee Software)","$2-$5",0,0,"none","none","none","adventure,action,puzzle,NA,NA"
2014,"Monster Bash",358210,"3D Realms (Apogee Software)","Apogee Software","$2-$5",0,0,"none","1990's","none","action,platformer,classic,NA,NA"
2014,"Autumn",473520,"Nuno Donato","Nuno Donato","$2-$5",0,0,"none","none","none","puzzle,casual,indie,strategy,NA"
2014,"Truffle Saga",302260,"Colossal Games","KISS ltd","$1-$2",0,0,"none","none","none","adventure,puzzle,casual,action,indie"
2014,"Darkness Within 1: In Pursuit of Loath Nolder",298930,"Zoetrope Interactive","Iceberg Interactive","$5-$10",0,54.24852071,"none","none","great soundtrack","adventure,horror,lovecraftian,puzzle,detective"
2014,"War on Folvos",317380,"Lonely Troops","Lonely Troops","$2-$5",0,0,"none","none","none","turn-based,strategy,indie,turn-based strategy,NA"
2014,"STARWHAL",263020,"Breakfall","Breakfall","$10-$20",169,74,"local multiplayer,multiplayer,4 player local","2d","great soundtrack","action,space,competitive,local co-op,fighting"
2014,"Reaper - Tale of a Pale Swordsman",269370,"Hexage","Hexage","$2-$5",0,65,"none","2d","none","action,rpg,action rpg,indie,platformer"
2014,"Haegemonia: The Solon Heritage",294790,"Digital Reality","Microids","$2-$5",0,0,"none","none","none","strategy,action,space,indie,rts"
2014,"Death Rally (Classic)",358270,"Remedy","3D Realms (Apogee Software)","$2-$5",0,0,"none","none","none","action,racing,classic,retro,NA"
2014,"Word Rescue",358340,"Redwood Games","3D Realms (Apogee Software)","$2-$5",0,0,"none","1990's","none","adventure,education,action,female protagonist,NA"
2014,"Zoo Park",307760,"Excalibur","Excalibur Publishing","$2-$5",0,0,"singleplayer","none","none","simulation,strategy,management,NA,NA"
2014,"Super Toy Cars",116100,"Eclipse Games","Eclipse Games","$5-$10",0,56,"multiplayer,local multiplayer","none","none","racing,arcade,indie,NA,NA"
2014,"Outcast 1.1",336610,"Fresh3D","Fresh3D","$5-$10",0,0,"singleplayer","1990's","remake,great soundtrack","adventure,action,voxel,classic,third person"
2014,"Starwalker",339820,"MP Game Studios","MP Game Studios","$1-$2",51,0,"none","none","none","early access,rpg,NA,NA,NA"
2014,"Secret Agent",358350,"3D Realms (Apogee Software)","3D Realms (Apogee Software)","$2-$5",0,0,"none","none","none","action,platformer,classic,NA,NA"
2014,"Alpha Kimori 1",265870,"Sherman3D","Sherman3D","$5-$10",1,42,"singleplayer","2d","none","rpg,anime,adventure,strategy,rpgmaker"
2014,"House of 1,000 Doors: Family Secrets Collector's Edition",286500,"Alawar","Viva Media","$5-$10",8,0,"singleplayer","none","none","horror,casual,hidden object,adventure,point & click"
2014,"Terminal Velocity",358370,"Terminal Reality","Apogee Software","$5-$10",0,0,"singleplayer","1990's","none","action,shooter,6dof,classic,sci-fi"
2014,"Probably Archery",263420,"South East Games","South East Games","$2-$5",0,43,"none","vr","none","indie,sports,intentionally awkward controls,casual,action"
2014,"Dark Scavenger",293880,"Psydra Games LLC","Psydra Games LLC","$2-$5",0,0,"singleplayer","none","replay value","rpg,adventure,sci-fi,comedy,exploration"
2014,"Ethan: Meteor Hunter",266330,"Seaven Studio","Seaven Studio","$5-$10",0,58.26829268,"none","none","none","puzzle,difficult,indie,platformer,action"
2014,"Dusty Revenge:Co-Op Edition",252430,"PD Design Studio","PD Design Studio","$10-$20",0,64.93023256,"none","2d","none","action,local co-op,co-op,indie,beat 'em up"
2014,"Time Mysteries 3: The Final Enigma",319320,"Artifex Mundi","Artifex Mundi","$5-$10",0,0,"singleplayer","2d","great soundtrack","hidden object,adventure,puzzle,atmospheric,female protagonist"
2014,"War in a Box: Paper Tanks",308460,"DQ Team","DQ Team","$2-$5",0,0,"none","none","none","strategy,tower defense,indie,NA,NA"
2014,"Aveyond 3-1: Lord of Twilight",272010,"Amaranth Games, LLC","Degica","$5-$10",0,0,"singleplayer","none","none","fantasy,rpg,rpgmaker,indie,adventure"
2014,"Doorways: The Underworld",311250,"Saibot Studios","Saibot Studios","$5-$10",31,50.35294118,"singleplayer","vr,dark,3d vision","none","horror,adventure,indie,action,survival horror"
2014,"Haunt the House: Terrortown",270630,"SFB Games","SFB Games","$2-$5",29,0,"none","2d","great soundtrack","action,puzzle,indie,casual,cute"
2014,"ReignMaker",286200,"Frogdice","Frogdice","$10-$20",91,86,"none","none","none","strategy,tower defense,casual,indie,match 3"
2014,"Sisyphus Reborn",517910,"Myshkin Entertainment","Myshkin Entertainment","FREE",14,0,"singleplayer","2d","free to play","adventure,atmospheric,short,point & click,indie"
2014,"Bridge Constructor Medieval",319850,"ClockStone","Headup Games","$5-$10",0,0,"none","none","none","building,medieval,casual,simulation,indie"
2014,"Paranormal State: Poison Spring",268810,"Teyon","Legacy Games","$5-$10",42,68,"none","none","none","hidden object,adventure,puzzle,casual,indie"
2014,"Bridge Constructor Playground",279990,"ClockStone","Headup Games","$5-$10",9,0,"none","none","none","casual,simulation,indie,rpg,puzzle"
2014,"Akane the Kunoichi",291130,"Haruneko Entertainment","Haruneko Entertainment","$2-$5",18,38,"singleplayer","2d","none","ninja,anime,platformer,action,female protagonist"
2014,"Hocus Pocus",358290,"Moonlite Software","3D Realms (Apogee Software)","$2-$5",0,0,"none","2d,1990's","none","action,adventure,platformer,retro,classic"
2014,"Warhammer 40,000: Kill Team",275610,"Nomad Games","SEGA","$5-$10",0,52,"none","none","none","action,co-op,shooter,warhammer 40k,local co-op"
2014,"BlackShadows",398210,"IceGames Studios","Headup Games","$2-$5",0,0,"none","none","none","horror,indie,adventure,NA,NA"
2014,"Monochroma",265830,"Nowhere Studios","Nowhere Studios","$10-$20",0,59.23255814,"none","dark","none","indie,adventure,puzzle,platformer,action"
2014,"The Entente Gold",285480,"Lesta Studio","Buka Entertainment","$1-$2",90,0,"singleplayer","none","none","strategy,historical,world war i,rts,NA"
2014,"Freddi Fish and the Case of the Missing Kelp Seeds",283940,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",15,0,"singleplayer","none","great soundtrack","point & click,adventure,family friendly,casual,education"
2014,"Farming World",277500,"Excalibur","Excalibur Publishing","$2-$5",0,38,"none","none","none","simulation,agriculture,casual,indie,management"
2014,"Pajama Sam: No Need to Hide When It's Dark Outside",283960,"Humongous Entertainment","Humongous Entertainment, Nightdive Studios","$5-$10",13,0,"singleplayer","1990's","great soundtrack,memes","adventure,point & click,casual,family friendly,puzzle"
2014,"Max: The Curse of Brotherhood",255390,"Press Play","Microsoft Studios","$10-$20",0,75,"singleplayer","2d","controller","adventure,puzzle,action,platformer,NA"
2014,"Cloney",400030,"dotBunny","dotBunny","FREE",0,0,"none","none","free to play","casual,indie,NA,NA,NA"
2014,"Battle Group 2",277490,"Bane Games","Merge Games","$5-$10",0,73,"none","none","none","naval,action,indie,strategy,arcade"
2014,"Real Horror Stories Ultimate Edition",281370,"GameORE","Strategy First","$1-$2",0,29,"singleplayer","none","none","horror,adventure,indie,point & click,comedy"
2014,"Rhythm Destruction",301540,"Curious Panda Games","Curious Panda Games","$2-$5",0,0,"none","none","none","casual,action,rhythm,music,indie"
2014,"OCEAN CITY RACING: Redux",311400,"OCR Dev Team, Onur Uca",NA,"$2-$5",0,64,"multiplayer","none","none","racing,driving,open world,action,indie"
2014,"Starion Tactics",312960,"Corncrow Games",NA,"$5-$10",0,0,"none","none","none","strategy,action,indie,space,4x"
2014,"Cannon Brawl",230860,NA,"Turtle Sandbox","$10-$20",0,72,"local multiplayer,multiplayer,singleplayer","2d,colorful","controller","strategy,action,adventure,indie,rts"
2014,"UFO: Aftershock",289500,"ALTAR Interactive","1C Entertainment","$2-$5",0,68.52542373,"singleplayer","none","none","strategy,tactical,sci-fi,aliens,NA"
2014,"Shattered Planet",305640,"Kitfox Games","Kitfox Games","$10-$20",0,76,"singleplayer","none","none","space,rpg,indie,strategy,rogue-like"
2014,"EvilQuest",263820,"Chaosoft Games","Chaosoft Games","$1-$2",0,83,"singleplayer","pixel graphics","none","rpg,action,retro,action rpg,indie"
2014,"Dark Shadows - Army of Evil",280640,"Burian Media Enterprises","Burian Media Enterprises","$2-$5",0,16,"none","none","none","indie,fantasy,hack and slash,action,rpg"
2014,"OTTTD",312630,"SMG Studio","SMG Studio","$5-$10",0,0,"none","none","none","indie,strategy,tower defense,gore,NA"
2014,"They Breathe",294140,"The Working Parts","The Working Parts","$1-$2",45,72,"singleplayer","2d","none","indie,short,adventure,horror,action"
2014,"Magical Battle Festa",292480,"Fly System","AGM PLAYISM","$5-$10",0,0,"multiplayer,singleplayer","none","great soundtrack","anime,fighting,magic,action,indie"
2014,"8-Bit Commando",287860,"2DEngine","2DEngine","$2-$5",35,0,"singleplayer","pixel graphics,2d","great soundtrack,controller","action,platformer,classic,indie,local co-op"
2014,"The Forest of Doom",856950,"Tin Man Games","Tin Man Games","$2-$5",0,42,"none","none","none","rpg,indie,NA,NA,NA"
2014,"LOVE",269270,"Fred Wood","Fred Wood","$2-$5",60,75,"singleplayer","pixel graphics,2d","great soundtrack","retro,difficult,platformer,indie,action"
2014,"Galactic Arms Race",249610,"Evolutionary Games","Evolutionary Games","$2-$5",0,57,"none","none","none","action,space,indie,casual,NA"
2014,"9 Clues: The Secret of Serpent Creek",284870,"Tap It Games","Artifex Mundi","$5-$10",0,66,"singleplayer","2d","great soundtrack","adventure,puzzle,mystery,horror,detective"
2014,"Hegemony Rome: The Rise of Caesar",227060,"Longbow Games","Kasedo Games","$10-$20",0,41,"singleplayer","none","none","strategy,simulation,rts,rome,sandbox"
2014,"Legionwood 2: Rise of the Eternal's Realm - Director's Cut",290460,"Dark Gaia Studios","Degica","$5-$10",0,0,"singleplayer","none","none","rpg,casual,rpgmaker,NA,NA"
2014,"Arctic Adventure",358170,"3D Realms (Apogee Software)","3D Realms (Apogee Software)",NA,0,0,"none","none","none","adventure,action,platformer,retro,NA"
